id,title,author,downloads,subjects,birth,death,pyearp
PG38626,"Heimatlos: Two stories for children, and for those who love children","Spyri, Johanna",18,"{'Switzerland -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Mountain life -- Juvenile fiction', ""Children's stories""}",1827.0,1901.0,1864.0
PG36808,"Crying for the Light; Or, Fifty Years Ago. Vol. 1 [of 3]","Ritchie, J. Ewing (James Ewing)",16,{'England -- Social conditions -- 19th century -- Fiction'},1820.0,1898.0,1859.0
PG16308,How Deacon Tubman and Parson Whitney Kept New Year's: And Other Stories,"Murray, W. H. H. (William Henry Harrison)",23,"{'Short stories', 'Fiction'}",1840.0,1904.0,1872.0
PG6884,Sleeping Fires: a Novel,"Atherton, Gertrude Franklin Horn",10,"{'Autobiographical fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Journalists -- Fiction', 'Psychological fiction', 'San Francisco (Calif.) -- Fiction', 'Domestic fiction', 'Depression, Mental -- Fiction', 'Books and reading -- Fiction', 'Married women -- Fiction'}",1857.0,1948.0,1902.0
PG5480,Cleopatra — Volume 08,"Ebers, Georg",1,"{'Queens -- Egypt -- Fiction', 'Egypt -- History -- 332-30 B.C. -- Fiction', 'Biographical fiction', 'German fiction -- Translations into English', 'Cleopatra, Queen of Egypt, -30 B.C. -- Fiction'}",1837.0,1898.0,1868.0
PG5191,The Case of Summerfield,"Rhodes, W. H. (William Henry)",29,{'Science fiction'},1822.0,1876.0,1849.0
PG4311,The Emancipated,"Gissing, George",11,{'English fiction -- 19th century'},1857.0,1903.0,1880.0
PG49108,The Amethyst Ring,"France, Anatole",21,{'French fiction -- Translations into English'},1844.0,1924.0,1884.0
PG21122,More about Pixie,"Vaizey, George de Horne, Mrs.",22,"{'Ireland -- Juvenile fiction', 'Girls -- Juvenile fiction'}",1857.0,1917.0,1887.0
PG18531,"Timothy's Quest: A Story for Anybody, Young or Old, Who Cares to Read It","Wiggin, Kate Douglas Smith",13,{'Orphans -- Juvenile fiction'},1856.0,1923.0,1890.0
PG18145,Lady Rosamond's Secret: A Romance of Fredericton,"Armour, Rebecca Agatha",24,"{'Fredericton (N.B.) -- Fiction', 'New Brunswick -- Social life and customs -- 19th century -- Fiction'}",1845.0,1891.0,1868.0
PG41438,The Heart of Princess Osra,"Hope, Anthony",45,"{'Love -- Fiction', 'Short stories', 'Adventure stories', 'Princesses -- Fiction'}",1863.0,1933.0,1898.0
PG32513,"The Third Little Pet Book, with the Tale of Mop and Frisk","Fanny, Aunt",6,"{'Readers', 'Children -- Conduct of life -- Juvenile fiction', 'Country life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Animal welfare -- Juvenile fiction', 'Dogs -- Juvenile fiction', 'Human-animal relationships -- Juvenile fiction'}",1822.0,1894.0,1858.0
PG8532,Andivius Hedulio: Adventures of a Roman Nobleman in the Days of the Empire,"White, Edward Lucas",15,"{'Historical fiction', 'Nobility -- Fiction', 'Rome -- History -- Empire, 30 B.C.-476 A.D. -- Fiction'}",1866.0,1934.0,1900.0
PG15242,Desert Love,"Conquest, Joan",12,{'British -- Egypt -- Fiction'},1883.0,1941.0,1912.0
PG26237,"Vixen, Volume II.","Braddon, M. E. (Mary Elizabeth)",16,"{'Psychological fiction', 'English fiction -- 19th century', 'Women -- England -- Fiction', 'Domestic fiction'}",1835.0,1915.0,1875.0
PG27168,The Faith Doctor: A Story of New York,"Eggleston, Edward",31,{'New York (N.Y.) -- Fiction'},1837.0,1902.0,1870.0
PG45495,Lochinvar: A Novel,"Crockett, S. R. (Samuel Rutherford)",28,"{'Scotland -- History -- 17th century -- Fiction', 'Covenanters -- Fiction'}",1860.0,1914.0,1887.0
PG1614,The Golden Fleece: A Romance,"Hawthorne, Julian",15,{'United States -- Social life and customs -- 19th century -- Fiction'},1846.0,1934.0,1890.0
PG66453,Corporal Jacques of the Foreign Legion,"Stacpoole, H. De Vere (Henry De Vere)",730,"{'Adventure stories', 'France. Armée. Légion étrangère -- Fiction'}",1863.0,1951.0,1907.0
PG37458,Natalie: A Garden Scout,"Roy, Lillian Elizabeth",17,"{'Girl Scouts -- Juvenile fiction', 'Gardening -- Juvenile fiction', 'Country life -- Juvenile fiction'}",1868.0,1932.0,1900.0
PG62159,The Impending Sword: A Novel (Vol. 2 of 3),"Yates, Edmund",3,{'Fiction'},1831.0,1894.0,1862.0
PG5383,"The Celebrity, Volume 01","Churchill, Winston",2,"{'Authorship -- Fiction', 'Celebrities -- Fiction', 'Authors -- Fiction'}",1871.0,1947.0,1909.0
PG16720,"Marzio's Crucifix, and Zoroaster","Crawford, F. Marion (Francis Marion)",16,{'Fiction'},1854.0,1909.0,1882.0
PG54078,Ruth Erskine's Crosses,Pansy,13,"{'Families -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}",1841.0,1930.0,1886.0
PG9462,The Tale of Sandy Chipmunk,"Bailey, Arthur Scott",14,"{'Chipmunks -- Juvenile fiction', 'Animals -- Juvenile fiction'}",1877.0,1949.0,1913.0
PG45974,Ken Ward in the Jungle,"Grey, Zane",39,"{'Brothers -- Juvenile fiction', 'Jungles -- Juvenile fiction', 'Tamaulipas (Mexico : State) -- Juvenile fiction'}",1872.0,1939.0,1906.0
PG30446,"The Bountiful Lady: Or, How Mary was changed from a very Miserable Little Girl to a very Happy One","Cobb, Thomas",13,"{'Girls -- Juvenile fiction', 'Orphans -- Juvenile fiction'}",1854.0,1932.0,1893.0
PG8899,Three Weeks,"Glyn, Elinor",68,"{'Love stories', 'Fiction'}",1864.0,1943.0,1904.0
PG3184,"Alonzo Fitz, and Other Stories","Twain, Mark",68,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Short stories', 'Humorous stories, American', 'Essays'}",1835.0,1910.0,1872.0
PG6192,"Mrs. Falchion, Volume 1.","Parker, Gilbert",5,{'Canadian fiction'},1862.0,1932.0,1897.0
PG321,Moran of the Lady Letty,"Norris, Frank",25,"{'Adventure stories', 'Sea stories', 'California -- Fiction'}",1870.0,1902.0,1886.0
PG45402,The Insurgent Chief,"Aimard, Gustave",29,{'Fiction'},1818.0,1883.0,1850.0
PG51319,Woodcraft Boys at Sunset Island,"Roy, Lillian Elizabeth",8,{'Maine -- Juvenile fiction'},1868.0,1932.0,1900.0
PG10372,Bunch Grass: A Chronicle of Life on a Cattle Ranch,"Vachell, Horace Annesley",10,"{'Western stories', 'Ranching -- California -- Fiction', 'Short stories, English'}",1861.0,1955.0,1908.0
PG23154,The Hill: A Romance of Friendship,"Vachell, Horace Annesley",29,"{'Snobs and snobbishness -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Social classes -- England -- Juvenile fiction', 'Harrow School -- Juvenile fiction', 'Boys -- Conduct of life -- Juvenile fiction', 'Schools -- England -- Juvenile fiction'}",1861.0,1955.0,1908.0
PG10935,The Wonderful Adventures of Nils,"Lagerlöf, Selma",177,"{'Geese -- Juvenile fiction', 'Boys -- Juvenile fiction', 'Fantasy literature', 'Sweden -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Kindness -- Juvenile fiction'}",1858.0,1940.0,1899.0
PG14379,Elsie at Nantucket,"Finley, Martha",23,"{'Nantucket Island (Mass.) -- Juvenile fiction', 'Family life -- Massachusetts -- Juvenile fiction', 'Faith -- Juvenile fiction', 'Obedience -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Dinsmore, Elsie (Fictitious character) -- Juvenile fiction'}",1828.0,1909.0,1868.0
PG17824,Little Black Sambo,"Bannerman, Helen",734,"{'Boys -- Juvenile fiction', 'India -- Juvenile fiction', 'Tiger -- Juvenile fiction', 'Pride and vanity -- Juvenile fiction', ""Children's stories""}",1862.0,1946.0,1904.0
PG2870,Washington Square,"James, Henry",857,"{'Washington Square (New York, N.Y.) -- Fiction', 'Fathers and daughters -- Fiction', 'Love stories', 'Domestic fiction', 'Young women -- Fiction'}",1843.0,1916.0,1880.0
PG54439,A Girl of Virginia,"Thruston, Lucy M. (Lucy Meacham)",4,{'Virginia -- Fiction'},1862.0,1938.0,1900.0
PG2994,A Spirit in Prison,"Hichens, Robert",18,"{'Illegitimate children -- Fiction', 'Italy -- Fiction'}",1864.0,1950.0,1907.0
PG57623,The Loudwater Tragedy,"Speight, T. W. (Thomas Wilkinson)",7,"{'Detective and mystery stories', 'English fiction -- 19th century', 'Murder -- Investigation -- Fiction'}",1830.0,1915.0,1872.0
PG20355,Vrouw Grobelaar and Her Leading Cases: Seventeen Short Stories,"Gibbon, Perceval",6,"{'Short stories', 'Manners and customs -- Fiction'}",1879.0,1926.0,1902.0
PG66215,Hidden Country,"Oyen, Henry",132,"{'Alaska -- Fiction', 'Adventure stories', 'Man-woman relationships -- Fiction', 'Yachts -- Fiction'}",1883.0,1921.0,1902.0
PG65433,Billy Whiskers at Home,"Montgomery, Frances Trego",17,"{'Goats -- Juvenile fiction', 'Animals -- Juvenile fiction'}",1858.0,1925.0,1892.0
PG6233,The Battle of the Strong: A Romance of Two Kingdoms — Volume 4,"Parker, Gilbert",5,"{'Channel Islands -- Fiction', 'Anglo-French War, 1793-1802 -- Fiction'}",1862.0,1932.0,1897.0
PG18496,Big Brother,"Johnston, Annie F. (Annie Fellows)",21,"{'Pets -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Adopted children -- Juvenile fiction', 'Sick -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Aunts -- Juvenile fiction'}",1863.0,1931.0,1897.0
PG18498,King John of Jingalo: The Story of a Monarch in Difficulties,"Housman, Laurence",7,{'Kings and rulers -- Fiction'},1865.0,1959.0,1912.0
PG5521,The Bride of the Nile — Volume 05,"Ebers, Georg",5,"{'Egypt -- History -- Fiction', 'German fiction -- Translations into English'}",1837.0,1898.0,1868.0
PG904,Her Father's Daughter,"Stratton-Porter, Gene",102,"{'Friendship -- Fiction', 'Sisters -- Fiction', 'Interpersonal relations -- Fiction', 'Racism -- Fiction', 'Adventure and adventurers -- Fiction', 'California -- Fiction'}",1863.0,1924.0,1894.0
PG15651,His Grace of Osmonde: Being the Portions of That Nobleman's Life Omitted in the Relation of His Lady's Story Presented to the World of Fashion under the Title of A Lady of Quality,"Burnett, Frances Hodgson",76,{'Nobility -- Fiction'},1849.0,1924.0,1886.0
PG50438,"Jaunty Jock, and Other Stories","Munro, Neil",9,"{'Short stories', 'Scotland -- Social life and customs -- Fiction', 'Scots -- Foreign countries -- Fiction'}",1864.0,1930.0,1897.0
PG289,The Wind in the Willows,"Grahame, Kenneth",2334,"{'Friendship -- Fiction', 'River life -- Fiction', 'Animals -- Fiction', 'Fantasy fiction', 'Country life -- Fiction', 'Pastoral fiction', 'England -- Fiction', 'Humorous stories'}",1859.0,1932.0,1896.0
PG2466,Virgin Soil,"Turgenev, Ivan Sergeevich",118,"{'Russia -- Politics and government -- 1801-1917 -- Fiction', 'Country homes -- Fiction', 'Russia -- Social life and customs -- Fiction', 'Revolutionaries -- Russia -- Fiction'}",1818.0,1883.0,1850.0
PG56237,The Pink Shop,"Hume, Fergus",27,"{'London (England) -- Fiction', 'Detective and mystery stories', 'Murder -- Investigation -- Fiction'}",1859.0,1932.0,1896.0
PG30482,The International Spy: Being the Secret History of the Russo-Japanese War,"Upward, Allen",47,"{'Russo-Japanese War, 1904-1905 -- Fiction'}",1863.0,1926.0,1894.0
PG14881,The Log School-House on the Columbia,"Butterworth, Hezekiah",17,"{'Voyages and travels -- Fiction', 'Children -- Conduct of life -- Fiction', 'Frontier and pioneer life -- Oregon -- Fiction', 'Natural history -- Fiction', 'Oregon Territory -- History -- Fiction', 'Conduct of life -- Fiction', 'Mountains -- Fiction', 'Indians of North America -- Fiction', 'Northwest boundary of the United States -- Fiction'}",1839.0,1905.0,1872.0
PG5073,The War Terror,"Reeve, Arthur B. (Arthur Benjamin)",13,"{'Detective and mystery stories', 'New York (N.Y.) -- Fiction', 'Chemistry teachers -- Fiction', 'Kennedy, Craig (Fictitious character) -- Fiction'}",1880.0,1936.0,1908.0
PG32924,The New Mistress: A Tale,"Fenn, George Manville",6,"{'City and town life -- Fiction', 'Social classes -- Fiction', 'Women teachers -- Fiction', 'England -- Social life and customs -- Fiction'}",1831.0,1909.0,1870.0
PG9154,Salted with Fire,"MacDonald, George",54,"{'Clergy -- Fiction', 'Christian fiction'}",1824.0,1905.0,1864.0
PG38234,Hopalong Cassidy,"Mulford, Clarence Edward",52,"{'Western stories', 'Cassidy, Hopalong (Fictitious character) -- Fiction'}",1883.0,1956.0,1920.0
PG30836,Seven Keys to Baldpate,"Biggers, Earl Derr",62,"{'Detective and mystery stories', 'Fiction'}",1884.0,1933.0,1908.0
PG21227,Shenac's Work at Home,"Robertson, Margaret M. (Margaret Murray)",3,"{'Glengarry (Ont.) -- Fiction', 'Scots -- Ontario -- Fiction', 'Women -- Ontario -- Fiction', 'Domestic fiction'}",1821.0,1897.0,1859.0
PG23633,"His ""Day In Court"": 1895","Murfree, Mary Noailles",16,{'Fiction'},1850.0,1922.0,1886.0
PG44917,Delusion and Dream : an Interpretation in the Light of Psychoanalysis of Gradiva,"Freud, Sigmund",103,"{'Dreams -- Fiction', 'Psychoanalysis', 'Pompeii (Extinct city) -- Fiction', 'Jensen, Wilhelm, 1837-1911. Gradiva'}",1856.0,1939.0,1898.0
PG44172,Roy Blakeley's Motor Caravan,"Fitzhugh, Percy Keese",3,"{'Automobile travel -- Juvenile fiction', 'Boy Scouts of America -- Juvenile fiction'}",1876.0,1950.0,1913.0
PG21127,The Mystics: A Novel,"Thurston, Katherine Cecil",15,"{'Uncles -- Fiction', 'Man-woman relationships -- Fiction', 'Impostors and imposture -- Fiction', 'Cults -- Fiction', 'Inheritance and succession -- Fiction'}",1875.0,1911.0,1893.0
PG17333,Wilt Thou Torchy,"Ford, Sewell",11,"{'Treasure troves -- Fiction', 'Courtship -- Fiction', 'New York (N.Y.) -- Fiction', 'Humorous stories', 'Florida -- Fiction'}",1868.0,1946.0,1907.0
PG58263,The Candle and the Cat,"Leonard, Mary Finley",12,"{'Invalids -- Juvenile fiction', 'Cats -- Juvenile fiction', 'Girls -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}",1862.0,1948.0,1905.0
PG17718,Infelice,"Evans, Augusta J. (Augusta Jane)",12,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Women -- Social conditions -- Fiction'}",1835.0,1909.0,1872.0
PG37148,The Other Fellow,"Smith, Francis Hopkinson",19,"{'Short stories, American', 'Fiction'}",1838.0,1915.0,1876.0
PG18688,Daisy in the Field,"Warner, Susan",10,"{'Cousins -- Juvenile fiction', 'Inheritance and succession -- Juvenile fiction', 'Governesses -- Juvenile fiction', 'Soldiers -- Juvenile fiction', 'Slavery -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Students -- Juvenile fiction', 'Love -- Juvenile fiction', 'United States -- History -- Civil War, 1861-1865 -- Juvenile fiction', 'Christian life -- Juvenile fiction'}",1819.0,1885.0,1852.0
PG65923,"Little Rifle; or, The Young Fur Hunters","Ellis, Edward Sylvester",17,"{'Dime novels', 'Trappers -- Fiction'}",1840.0,1916.0,1878.0
PG34378,"Hans Brinker; Or, The Silver Skates","Dodge, Mary Mapes",70,"{'Netherlands -- History -- 19th century -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Skating -- Juvenile fiction'}",1830.0,1905.0,1868.0
PG726,A Psychological Counter-Current in Recent Fiction,"Howells, William Dean",12,"{'Authors, American', 'Fiction', 'Literature -- Criticism and interpretation'}",1837.0,1920.0,1878.0
PG2813,The Grand Babylon Hôtel,"Bennett, Arnold",133,"{'Americans -- England -- Fiction', 'London (England) -- Fiction', 'Millionaires -- Fiction'}",1867.0,1931.0,1899.0
PG60329,Land at Last: A Novel,"Yates, Edmund",23,"{'England -- Social life and customs -- 19th century -- Fiction', 'London (England) -- Fiction', 'Artists -- Fiction'}",1831.0,1894.0,1862.0
PG25993,With Cochrane the Dauntless,"Henty, G. A. (George Alfred)",30,"{'Biographical fiction', 'Dundonald, Thomas Cochrane, Earl of, 1775-1860'}",1832.0,1902.0,1867.0
PG35538,The Squatter and the Don: A Novel Descriptive of Contemporary Occurrences in California,"Ruiz de Burton, María Amparo",356,"{'Land tenure -- Fiction', 'Squatters -- Fiction', 'Ethnic relations -- Fiction', 'Mexicans -- California -- Fiction', 'Conflict of generations -- Fiction', 'Love stories', 'Domestic fiction', 'California -- Fiction', 'Landowners -- Fiction'}",1832.0,1895.0,1864.0
PG3375,The Landlord at Lion's Head — Volume 1,"Howells, William Dean",3,"{'Artists -- Fiction', 'Massachusetts -- Fiction'}",1837.0,1920.0,1878.0
PG55329,Young Lord Stranleigh: A Novel,"Barr, Robert",17,{'Fiction'},1850.0,1912.0,1881.0
PG16726,Four Weird Tales,"Blackwood, Algernon",280,"{'Fantasy fiction, English', 'Supernatural -- Fiction', 'Horror tales, English'}",1869.0,1951.0,1910.0
PG57402,The Watcher by the Threshold,"Buchan, John",56,"{'Scotland -- Fiction', 'Short stories'}",1875.0,1940.0,1908.0
PG46343,The Man with the Black Feather,"Leroux, Gaston",45,"{'Reincarnation -- Fiction', 'Industrialists -- Fiction', 'Spirit possession -- Fiction'}",1868.0,1927.0,1898.0
PG14797,The Tale of Timmy Tiptoes,"Potter, Beatrix",278,"{'Squirrels -- Juvenile fiction', ""Children's stories"", 'Animals -- Juvenile fiction'}",1866.0,1943.0,1904.0
PG1444,The Voice of the City: Further Stories of the Four Million,"Henry, O.",261,"{'Short stories', 'New York (N.Y.) -- Social life and customs -- Fiction'}",1862.0,1910.0,1886.0
PG30059,"The Wings of the Dove, Volume II","James, Henry",147,"{'Venice (Italy) -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'London (England) -- Fiction', 'Terminally ill -- Fiction', 'Love stories', 'Americans -- Italy -- Fiction', 'Americans -- England -- Fiction', 'Young women -- Fiction'}",1843.0,1916.0,1880.0
PG23683,"Bertie's Home; or, the Way to be Happy","Leslie, Madeline",4,"{'Fathers and sons -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Country life -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction'}",1815.0,1893.0,1854.0
PG55832,Richard Judkins' Wooing: A Tale of Virginia in the Revolution,"Hains, T. Jenkins (Thornton Jenkins)",4,"{'Historical fiction', 'Virginia -- History -- Revolution, 1775-1783 -- Fiction'}",1866.0,1953.0,1910.0
PG2471,The Crusade of the Excelsior,"Harte, Bret",16,"{'Western stories', 'California -- Social life and customs -- Fiction'}",1836.0,1902.0,1869.0
PG42044,"Salem Chapel, v. 2/2","Oliphant, Mrs. (Margaret)",11,"{'Religious fiction', 'Clergy -- England -- Fiction'}",1828.0,1897.0,1862.0
PG33762,The Adventures of Elizabeth in Rügen,"Von Arnim, Elizabeth",27,"{'Women -- Germany -- Fiction', 'Rügen Island (Germany) -- Fiction'}",1866.0,1941.0,1904.0
PG9968,"The Young Woodsman; Or, Life in the Forests of Canada","Oxley, J. Macdonald (James Macdonald)",4,"{'Canada -- Juvenile fiction', 'Adventure stories', 'Friendship -- Juvenile fiction', 'Mothers and sons -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'Logging -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Hunting -- Fiction', 'Outdoor life -- Juvenile fiction', 'Youth and death -- Juvenile fiction', 'Lumber camps -- Juvenile fiction', 'Christian life -- Juvenile fiction'}",1855.0,1907.0,1881.0
PG56933,The Village Champion,"Stoddard, William O.",4,"{'Villages -- Juvenile fiction', 'Boys -- Juvenile fiction', 'New England -- Juvenile fiction'}",1835.0,1925.0,1880.0
PG42874,In the grip of the Mullah: A tale of adventure in Somaliland,"Brereton, F. S. (Frederick Sadleir)",21,"{'Maxamad Cabdulle Xasan, 1864-1920 -- Juvenile fiction', 'Somalia -- Juvenile fiction'}",1872.0,1957.0,1914.0
PG26852,The Blue Germ,"Nicoll, Maurice",17,{'Science fiction'},1884.0,1953.0,1918.0
PG2776,The Four Million,"Henry, O.",809,"{'Short stories, American', 'New York (N.Y.) -- Social life and customs -- Fiction'}",1862.0,1910.0,1886.0
PG43159,Two Studios,"Peard, Frances Mary",2,"{'Love stories', 'England -- Social life and customs -- 19th century -- Fiction', 'Man-woman relationships -- Fiction', 'Painters -- Fiction'}",1835.0,1923.0,1879.0
